mineral_index,Mineral Name,Derived Strunz Top-Level,Structural Groupname,Crystal Systems,MDS 1,MDS 2,MDS 3
1462,Dundasite,05,Dundasite,orthorhombic,-0.17487659922110937,-0.28245417248292554,-0.05274656876069678
1463,Durangite,08,Titanite,monoclinic,-0.250642744507966,-0.005010406503476604,0.3255739797289816
1464,Duranusite,02,,orthorhombic,0.7962917172574292,0.0958633547722384,-0.030605953349622874
1465,Dusmatovite,09,Milarite,hexagonal,0.6044327725207516,-0.02269159392696611,0.03910949741558376
1466,Dussertite,08,Alunite-Crandallite,hexagonal,-0.22540195360086274,-0.19494750138540795,0.31818201655428496
1467,Dutkevichite-(Ce),09,Joaquinite,orthorhombic,0.6203152873883194,-0.06279883832085965,0.0584754170250589
1468,Dutrowite,09,Tourmaline,hexagonal,-0.14822447775499717,-0.19422306547007048,-0.0034880150391567387
1469,Duttonite,04,,monoclinic,0.6144145414992281,-0.1523437689250803,0.028695821990577033
1470,Dwornikite,07,Kieserite,monoclinic,-0.3498590295908979,0.2982634547264876,-0.35164348698026493
1471,Dymkovite,04,Seelite,monoclinic,-0.2436991162267354,-0.22174958894237018,0.34295253305407863
1472,Dypingite,05,,,-0.19319664833255626,-0.22835293394631798,-0.017335612096361506
1473,Dyrnaesite-(La),08,Vitusite,orthorhombic,-0.33243044272669064,0.3304332918744762,0.3176093866478501
1474,Dyscrasite,02,Allargentum,orthorhombic,0.6309302282470705,0.5289971410119676,-0.04912125235165639
1475,Dzhalindite,04,Perovskite,cubic,0.603133252373331,-0.1805407730125886,0.03034838795596807
1476,Dzharkenite,02,Pyrite,cubic,0.6125395716644764,-0.002685552240775338,0.005237749365177931
1477,Dzhuluite,04,Garnet,cubic,0.605464750377475,-0.0709695188090237,0.04316179991253764
1478,Dzierżanowskite,02,,hexagonal,0.6276172123855267,-0.03379829758497509,-0.003333558695646322
1479,Eakerite,09,,monoclinic,0.5947538306322948,-0.14413781072536325,0.030919810665149403
1480,Earlandite,10,Citrate,"orthorhombic, triclinic",0.5967830493904787,-0.13642531187827778,0.02274902618256387
1481,Earlshannonite,08,Arthurite,monoclinic,-0.2466138976326705,-0.18327075219690397,0.34151873379908676
1482,Eastonite,09,Mica,monoclinic,0.576474385699148,-0.12016774470977477,0.04204544305042526
1483,Ebnerite,08,Tridymite-Nepheline,hexagonal,-0.27239912467965555,-0.07276616253442209,0.34987865964351295
1484,Ecandrewsite,04,Corundum,hexagonal,0.630895278127257,-0.05553534747300552,0.05592522650759654
1485,Ecdemite,03,,tetragonal,0.6438724649774884,-0.00449229262937822,-0.05773482783823008
1486,Eckerite,02,Xanthoconite,monoclinic,0.6936516770716781,-0.03469347308842721,0.0016344760640827107
1487,Eckermannite,09,Amphibole,monoclinic,0.5711774270899748,-0.08343127594248484,0.05853656432820459
1488,Eckhardite,07,Not in a structural group,monoclinic,-0.2913585138920807,0.28539862237394203,-0.37633366662108636
1489,Eclarite,02,Kobellite,orthorhombic,0.6479381991828252,-0.018774471838347677,-0.019941775131747413
1490,Écrinsite,02,Sartorite,triclinic,0.6742911127462171,-0.010638744507962334,-0.004016837169621491
1491,Eddavidite,03,Murdochite,cubic,0.6428042749767533,-0.07249599770307007,-0.02926923541461868
1492,Edenharterite,02,,orthorhombic,0.6670835219304796,-0.014145219240860391,-0.04291401753600725
1493,Edenite,09,Amphibole,monoclinic,0.5712922366473754,-0.068460708464223,0.052379625506430084
1494,Edgarbaileyite,09,,monoclinic,0.6801767684882511,-0.07353975149400757,0.001977359663740706
1495,Edgarite,02,,hexagonal,0.658139812780594,-0.01359073577585005,0.030123693586060343
1496,Edgrewite,09,Humite,monoclinic,-0.19886479070474675,0.0018716324488038984,0.0009888927477141219
1497,Edingtonite,09,Edingtonite,"tetragonal, orthorhombic",0.6093052358857606,-0.07476490396205251,0.004903058676938793
1498,Edoylerite,07,,monoclinic,-0.16425381657171592,-0.06613125141713709,-0.038223604028304485
1499,Edscottite,01,,monoclinic,0.6288576607133833,0.12572767292877504,0.011544592901019515
1500,Edtollite,08,Edtollite,triclinic,-0.22632159744419156,-0.13397534707602787,0.3090052805303811
1501,Edwardsite,07,Not in a structural group,monoclinic,-0.22776078480563497,-0.28362825550441256,-0.259505913041369
1502,Edwindavisite,10,Oxalate,orthorhombic,0.6120777487060627,-0.13417252933572682,0.01109030631018628
1503,Effenbergerite,09,Gillespite,tetragonal,0.6146433371126117,-0.048886395615405136,-0.00831936480905441
1504,Efremovite,07,Langbeinite,cubic,-0.2572853438086939,-0.15026637782924718,-0.2768192770219474
1505,Eggletonite,09,Clay,monoclinic,0.5882665774671698,-0.150158972133287,0.03777512254304785
1506,Eglestonite,03,,cubic,0.6672782812511144,-0.04387603568245554,0.0040292388314776585
1507,Ehrigite,02,Tetradymite,hexagonal,0.6588729092842481,-0.012536415496438968,-0.00046163425315845497
1508,Ehrleite,08,,triclinic,-0.24370723703995037,-0.1721549363004252,0.32715586943288183
1509,Eifelite,09,Milarite,hexagonal,0.5807436513867607,-0.015854749274775416,0.047824323375509945
1510,Eirikite,09,Leifite,hexagonal,0.6026453253636829,-0.05247370729915276,0.026572748836391148
1511,Eitelite,05,,hexagonal,-0.2757526234495107,0.2790997363959908,-0.07725290726736544
1512,Ekanite,09,Amorphous,tetragonal,0.6241069721686021,-0.03269568908526416,0.023921364906306412
1513,Ekaterinite,06,,hexagonal,0.6168665972126981,-0.001554221548728918,-0.0003790424365556662
1514,Ekatite,09,Ellenbergerite,hexagonal,-0.22425591940041412,-0.140189298479476,0.28228411762058975
1515,Ekebergite,04,Columbite,monoclinic,0.6555295246710557,-0.09115452519997896,0.044063524681802954
1516,Ekplexite,04,Valleriite,hexagonal,0.6005627751412722,-0.12734348115640187,0.041736016935738245
1517,Elaliite,08,Not in a structural group,orthorhombic,-0.24192582581258654,-0.08892253470939063,0.326243206246338
1518,Elasmochloite,07,Not in a structural group,monoclinic,-0.21141349229847728,-0.20153974307983152,-0.28609793447961945
1519,Elbaite,09,Tourmaline,hexagonal,-0.14705220511810843,-0.20773764868721015,-0.008667236496082685
1520,Elbrusite,04,Garnet,cubic,0.6006628688150268,-0.07839447317053701,0.047681978704878475
1521,Eldfellite,07,Zinkosite,monoclinic,-0.32687875748182216,0.26095509956728347,-0.30935313680359594
1522,Eldragónite,02,Not in a structural group,orthorhombic,0.6536334503233869,-0.030192648143021625,-0.01457528395584688
1523,Eleomelanite,07,,monoclinic,-0.2114673114246281,-0.2030990732936329,-0.2978593088789062
1524,Elgoresyite,09,Not in a structural group,monoclinic,0.5834751489836545,0.011752066282818744,0.038411941345647724
1525,Eliopoulosite,02,Nickeline,hexagonal,0.7908064388487062,0.037343042821658255,-0.027748212071989076
1526,Eliseevite,09,,monoclinic,0.6166842360477397,-0.14096325077444058,0.05763565536841099
1527,Elkinstantonite,08,Not in a structural group,monoclinic,-0.24375739269672708,-0.0886086427848088,0.32390223516249306
1528,Ellenbergerite,09,Ellenbergerite,hexagonal,0.5771149031527354,-0.11182408503600644,0.05386688369239774
1529,Ellinaite,04,Spinel-Post-spinel,orthorhombic,0.6145877102504227,-0.0016779468390670255,0.006533308951310306
1530,Ellingsenite,09,,triclinic,0.5884512621719562,-0.17814701996764176,0.04063569384480223
1531,Elliottite,08,,monoclinic,-0.2715087173100845,-0.028631282617673254,0.3387263419949257
1532,Ellisite,02,,hexagonal,0.6960455230117057,-0.03149136945091308,-0.006988522075226072
1533,Elpasolite,03,Perovskite,cubic,0.6275135387671298,0.07220417449947353,0.009213540688937375
1534,Elpidite,09,Elpidite,orthorhombic,0.6353036360572264,-0.07537647641309062,0.03809475853170771
1535,Elramlyite-(Ce),08,Not in a structural group,monoclinic,-0.2524328758657665,0.007323563346851259,0.39055429196801805
1536,Eltyubyuite,09,Mayenite,cubic,0.5912062806104071,-0.02976423855386536,0.03216804524754746
1537,Elyite,07,,monoclinic,-0.21885539498866308,-0.266594769334562,-0.28717942205470837
1538,Embreyite,08,,monoclinic,-0.33524469531772977,0.3608438268192548,0.09352157289957608
1539,Emeleusite,09,,orthorhombic,0.6074084327121668,-0.04350733010173927,0.03667599152570374
1540,Emilite,02,Meneghinite,orthorhombic,0.6615156996714122,-0.027246797638890895,-0.013219741356691921
1541,Emmerichite,09,Seidozerite-Lamprophyllite,monoclinic,0.6088853702990638,-0.059837502996518924,0.05782600439655536
1542,Emmonsite,04,,triclinic,-0.33214522189414536,0.286220018626804,-0.351399142097366
1543,Emplectite,02,Chalcostibite,orthorhombic,0.6745658178321274,-0.03026069517270044,0.0047645758523328485
1544,Empressite,02,,"hexagonal, orthorhombic",0.6626618535662384,-0.021446002939384968,0.0072608131966560695
1545,Enargite,02,"Enargite, Wurtzite",orthorhombic,0.6585302507527563,-0.015737821588363853,-0.014732097635616722
1546,Engelhauptite,03,Not in a structural group,hexagonal,0.6037003956779083,-0.13689097573275663,0.011355166156573494
1547,Englishite,08,,monoclinic,-0.25200392058220333,-0.19522075681855977,0.33996379349776157
1548,Enneasartorite,02,Sartorite,monoclinic,0.6571192769060801,-4.454405130226852e-05,-0.05125746559215739
1549,Enricofrancoite,09,Litidionite,triclinic,0.601648553043935,-0.042801371030119835,0.028868936535489408
1550,Enstatite,09,Pyroxene,orthorhombic,-0.25499262304913134,0.3659493166827208,-0.05517897165606411
1551,Eosphorite,08,Childrenite,orthorhombic,-0.23351398466489662,-0.18996753764657293,0.33038542951295397
1552,Ephesite,09,Mica,triclinic,0.592686795034092,-0.1316932186733017,0.028852595161889733
1553,Epididymite,09,Not in a structural group,orthorhombic,0.6018971916590705,-0.04510695425069803,0.029829253732277468
1554,Epidote,09,"Epidote, Clinozoisite",monoclinic,-0.17713285104482357,-0.161639302763967,0.03217170047788924
1555,Epidote-(Sr),09,Epidote,monoclinic,-0.17648294177675256,-0.1617679414880979,0.03291447383046802
1556,Epiebnerite,08,Tridymite-Nepheline,monoclinic,-0.27191941769437306,-0.07252364068396631,0.35102432719448634
1557,Epifanovite,08,Andyrobertsite,monoclinic,-0.24196509868144211,-0.2032651751051741,0.3211081263291831
1558,Epistilbite,09,Mordenite,"monoclinic, triclinic",0.6160389249813765,-0.07976386542101122,0.0024627096870666627
1559,Epistolite,09,Seidozerite-Lamprophyllite,triclinic,0.6324095290239184,-0.1434194425680883,0.05441519594204716
1560,Epsomite,07,Epsomite,orthorhombic,-0.34466497668787444,0.2762368677937216,-0.3246680909461104
1561,Erazoite,02,Not in a structural group,hexagonal,0.6552907707024942,-0.03276451962343998,-0.013524662314714615
1562,Ercitite,08,,orthorhombic,-0.2359842078054758,-0.1796423306525162,0.34920733949123245
1563,Erdite,02,,monoclinic,0.6050353710800619,-0.04087651297458046,0.043015751733171854
1564,Ericaite,06,Boracite,orthorhombic,0.6106442905162852,0.010119524960391348,0.004614879708224632
1565,Ericlaxmanite,08,Not in a structural group,triclinic,-0.23040105247013395,-0.12056954172036083,0.30107579177138283
1566,Ericssonite,09,Ericssonite,"monoclinic, orthorhombic",0.5876490928293259,-0.08620603302197785,0.04980156827435579
1567,Erikapohlite,08,Alluaudite,"monoclinic, unknown",-0.3503042527299479,0.3258694764341967,0.281350247795808
1568,Erikjonssonite,09,Hereroite,monoclinic,0.6439252279903984,-0.014854970567729667,-0.055255905876157696
1569,Eringaite,09,Garnet,cubic,0.6003292379697722,-0.04315208580681689,0.008345006195302884
1570,Eriochalcite,03,,orthorhombic,0.6571247960708717,0.06253822929759438,-0.05539902503742261
1571,Erionite-Ca,09,Erionite,hexagonal,0.620162046435767,-0.08226341769409547,0.003125082372143803
1572,Erionite-K,09,Erionite,hexagonal,0.626345197574647,-0.09087451439981811,0.00981061913984793
1573,Erionite-Na,09,Erionite,hexagonal,0.624453932245134,-0.09156915473272005,0.013448500184749123
1574,Erlianite,09,,orthorhombic,0.5841372103549983,-0.14496773333641244,0.03882838376172057
1575,Erlichmanite,02,Pyrite,cubic,0.6655042081685116,-0.03359785798548741,-0.014631373190692422
1576,Ermakovite,03,Lucabindiite,hexagonal,0.620350759659632,-0.11670166619015951,0.025347965752555067
1577,Ermeloite,08,Kieserite,monoclinic,-0.33239581072353674,0.33155270267029685,0.29223592078372457
1578,Ernienickelite,04,,hexagonal,0.6321002483374801,-0.05784053719128883,0.04964463391159008
1579,Erniggliite,02,,hexagonal,0.6950694465653487,-0.031988911135874466,0.012379109839932463
1580,Ernstburkeite,10,,hexagonal,-0.22759773590271692,-0.28109628671052317,-0.2846539886344972
1581,Ernstite,08,Childrenite,"monoclinic, orthorhombic",-0.2294233109042464,-0.1694252427405332,0.33163707301316603
1582,Ershovite,09,Ershovite,triclinic,0.5967917694284548,-0.13988004194476658,0.053746125033113885
1583,Erssonite,07,Hydrotalcite,hexagonal,-0.23775031003475366,-0.2888897743027307,-0.24111249460041523
1584,Ertixiite,09,,cubic,0.6251735854742042,-0.03547008433727372,0.02014026783261253
1585,Ertlite,09,Tourmaline,hexagonal,-0.1445447180330889,-0.1946707412499712,-0.015082943828483708
1586,Erythrite,08,Vivianite,monoclinic,-0.3745362671691986,0.35433807211388907,0.3012485629202878
1587,Erythrosiderite,03,,orthorhombic,0.6184577260225371,0.071165886363973,0.02263969157344661
1588,Erzwiesite,02,Lillianite,orthorhombic,0.6614553592696985,-0.02362124472211824,-0.012708120869686115
1589,Escheite,09,Zorite,orthorhombic,0.6242298754709126,-0.15154032605121942,0.05929638331872231
1590,Esdanaite-(Ce),08,Not in a structural group,orthorhombic,-0.34769891005031306,0.33244414642773146,0.33321424111867864
1591,Eskebornite,02,Chalcopyrite,tetragonal,0.6379710768649617,-0.03264687533272849,0.019259088054755423
1592,Eskimoite,02,Lillianite,monoclinic,0.6619762311266565,-0.023115048721190933,-0.008867834779590942
1593,Eskolaite,04,Corundum,hexagonal,0.7793503001144629,0.0012256000685373566,-0.024387355234098948
1594,Espadaite,08,Not in a structural group,orthorhombic,-0.21874829227579934,-0.22828548741591315,0.3407132979860177
1595,Esperanzaite,08,,monoclinic,-0.25987730558541366,-0.08478462360261307,0.32750177031306665
1596,Esperite,09,Beryllonite,monoclinic,-0.17971818054980457,-0.11160192941957826,0.020257774722479013
1597,Esquireite,09,Not in a structural group,monoclinic,0.6254360153169073,-0.0413252912046932,0.006279781990006951
1598,Esseneite,09,Pyroxene,monoclinic,-0.17359998576933525,0.40459054620916035,-0.050541668405855465
1599,Ettringite,07,Ettringite,hexagonal,-0.24425253323202237,-0.3065758530114684,-0.259930422423551
1600,Eucairite,02,,"tetragonal, orthorhombic",0.6570245595528805,-0.02936595436905464,-0.006285644852471836
1601,Euchlorine,07,Euchlorine,monoclinic,-0.21314958932894273,-0.20527121201608559,-0.2847335132762285
1602,Euchroite,08,,orthorhombic,-0.2412721608390559,-0.19834843786488343,0.30655833573299657
1603,Euclase,09,,monoclinic,-0.17369999297097552,-0.2034864705603574,0.029060768172109105
1604,Eucryptite,09,Phenakite,hexagonal,-0.2742124914453238,0.32367385719222114,-0.03186174832595359
1605,Eudialyte,09,Eudialyte,hexagonal,0.5874109790034219,-0.12646568722048573,0.05377202743876881
1606,Eudidymite,09,,monoclinic,0.6018971916590705,-0.04510695425069803,0.029829253732277468
1607,Eugenite,01,,cubic,0.6278328422945859,0.5265819129871813,-0.04885619237644408
1608,Eugsterite,07,,,-0.3345421369776791,0.24168001680964094,-0.3344519599232418
1609,Eulytine,09,,cubic,-0.273575296871294,0.39081048073997005,-0.03328610177123273
1610,Eurekadumpite,08,Not in a structural group,monoclinic,-0.2550119132310779,-0.23320266381158827,0.09249910355496795
1611,Euxenite-(Y),04,Columbite,orthorhombic,0.6617660775288905,-0.08672436189472385,0.045045353888406636
1612,Evanichite,07,Not in a structural group,hexagonal,-0.2004514950432695,-0.1900388130551945,-0.1417547321751504
1613,Evansite,08,Amorphous,,-0.2438544462786965,-0.2248064464111868,0.32963114610963684
1614,Evdokimovite,07,Not in a structural group,monoclinic,-0.23792051997292013,-0.18555617668794774,-0.34118321419497843
1615,Eveite,08,Andalusite,orthorhombic,-0.23525082863626093,-0.14708483578591908,0.3315445855533617
1616,Evenkite,10,,"monoclinic, orthorhombic",0.6346019883586274,-0.026809861586071567,0.015104871306526596
1617,Eveslogite,09,,monoclinic,0.5938092766872538,-0.061982243226326325,0.04518986023868425
1618,Evseevite,08,Moraskoite,orthorhombic,-0.2535460235950189,0.005695682100257272,0.33592215477884285
1619,Ewaldite,05,Mckelveyite,hexagonal,-0.29174200174543863,0.28016494391403507,-0.11456348984341168
1620,Ewingite,05,Not in a structural group,tetragonal,-0.19786545040600287,-0.31974912322275784,-0.028982629163737547
1621,Eylettersite,08,Alunite-Crandallite,hexagonal,-0.22476166048849355,-0.19451134067917664,0.3272755543952857
1622,Eyselite,04,,orthorhombic,0.6164785106335753,-0.12034706000724893,0.032443865611878446
1623,Ezcurrite,06,,triclinic,0.5980843271916646,-0.1572502574632378,0.037299677389308825
1624,Ezochiite,02,Spinel,cubic,0.6827858724827585,-0.050676519212683964,0.015374217875950487
1625,Eztlite,07,,monoclinic,-0.21311071589977243,-0.15268791392355893,-0.30325536210179604
1626,Fabianite,06,,monoclinic,0.5874397069312974,-0.11825018810612634,0.02772150379210721
1627,Fabrièsite,09,,orthorhombic,0.6055366991574388,-0.07893357470200096,0.017189602298256057
1628,Fabritzite,07,Ktenasite,hexagonal,-0.2372877252124777,-0.26443799959188746,-0.24945544496557712
1629,Faheyite,08,,hexagonal,-0.3595545234930714,0.31627340224479555,0.31233757528189443
1630,Fahleite,08,Smolyaninovite,,-0.3743978624350429,0.32965491849090944,0.3059879252033639
1631,Fairbankite,07,,triclinic,-0.3189264837152306,0.28079485749395194,-0.43642735766109253
1632,Fairchildite,05,Fairchildite,hexagonal,-0.28161272287161454,0.2755616431132096,-0.09508345696152622
1633,Fairfieldite,08,Fairfieldite,triclinic,-0.3509784852916441,0.3241860993381689,0.30223254780475556
1634,Faizievite,09,,triclinic,0.6099026717327078,-0.05159883648524896,0.043003276099654875
1635,Falcondoite,09,"Sepiolite, Clay",orthorhombic,0.6016433938608772,-0.11760137690124262,0.03653734631517743
1636,Falgarite,07,,monoclinic,-0.21955206671986427,-0.13955769533857654,-0.2823396070388766
1637,Falkmanite,02,,monoclinic,0.6527411236955576,-0.023249945006719373,-0.031713543176442385
1638,Falottaite,10,"Not in a structural group, Oxalate",orthorhombic,0.623712791800302,-0.003924219227712572,0.015594951622562924
1639,Falsterite,08,Not in a structural group,monoclinic,-0.2570077506355684,-0.1766310446091146,0.34513988192199974
1640,Famatinite,02,"Stannite, Diamond-Sphalerite",tetragonal,0.6596181894551626,-0.04491686501166593,-0.01739322168614952
