source_index,target_index,neighbor_rank,distance
1899,1731,9,0.45824283760774337
1899,17,10,0.4635502356349728
1900,5749,1,0.3056902739624916
1900,3350,2,0.3159867970581304
1900,1864,3,0.43157656671813494
1900,677,4,0.5392292862519493
1900,1799,5,0.558808172663127
1900,3330,6,0.5860134751020135
1900,3270,7,0.6769594699713551
1900,4144,8,0.689166395364698
1900,3489,9,0.6938703493498167
1900,1074,10,0.705750294478207
1901,5820,1,1.2521982399256602
1901,5995,2,1.2782733818202998
1901,3797,3,1.3185365796824418
1901,3168,4,1.3224663405240116
1901,2013,5,1.3483429912069291
1901,152,6,1.3714204420688942
1901,1418,7,1.3820247742734508
1901,3444,8,1.3822102152427698
1901,1288,9,1.3835322134196117
1901,2297,10,1.4338743979737747
1902,5928,1,0.6303999484488887
1902,4293,2,0.8260176152538745
1902,533,3,0.8473740946039867
1902,5307,4,0.8987423766416067
1902,4459,5,0.9028235833432602
1902,1722,6,0.9284368442303708
1902,3450,7,0.9491619057724888
1902,538,8,0.9771680000770805
1902,2506,9,0.9968378027317347
1902,5308,10,1.0018588280487655
1903,3406,1,0.0373585841883653
1903,4405,2,0.3559849304958145
1903,5692,3,0.5135066765399209
1903,325,4,0.6310709424149328
1903,2923,5,0.6399787882323374
1903,155,6,0.6595159230995596
1903,216,7,0.6607045937722862
1903,3640,8,0.6714119641919464
1903,3312,9,0.762187026764818
1903,4982,10,0.788586181349693
1904,2015,1,0.42533639834177156
1904,702,2,0.4900538090267116
1904,5039,3,0.5787296735517139
1904,37,4,0.6300542636612664
1904,6032,5,0.6877092346073022
1904,2226,6,0.6931086747603714
1904,3981,7,0.7124238855917265
1904,516,8,0.7262689725219444
1904,3550,9,0.7279300203238731
1904,4243,10,0.8769008769642798
1905,2229,1,0.5200865324167931
1905,4809,2,0.5315058886245295
1905,674,3,0.6771242649801095
1905,2379,4,0.6785320443963371
1905,2910,5,0.6800799075685651
1905,3832,6,0.7032225431961125
1905,3831,7,0.7062487479806026
1905,3830,8,0.7215869259525369
1905,4768,9,0.7392557159760338
1905,4767,10,0.7513606766433724
1906,934,1,0.09782833326106603
1906,4983,2,0.3109779403203957
1906,17,3,0.3187840686282303
1906,4151,4,0.3324149646177337
1906,4553,5,0.34347553749814325
1906,1468,6,0.3663872379366788
1906,5653,7,0.3715301235337542
1906,3337,8,0.38490912478827977
1906,4145,9,0.39541404332992475
1906,3270,10,0.41315894974196066
1907,4108,1,0.5330244596497058
1907,5389,2,0.5330244596497058
1907,4435,3,0.5478467589009584
1907,618,4,0.9537925630593683
1907,1939,5,0.993516747743104
1907,1018,6,1.1017026010136761
1907,3347,7,1.1492607692382903
1907,3275,8,1.1641741460195774
1907,392,9,1.20444693571341
1907,3066,10,1.3079464581243747
1908,5858,1,0.41262864205887645
1908,6031,2,0.42147763285632467
1908,709,3,0.4693749604950137
1908,2536,4,0.5274802918931399
1908,3650,5,0.5570114892716128
1908,6131,6,0.5570114892716128
1908,19,7,0.5597430924276015
1908,2309,8,0.6869533021714169
1908,3476,9,0.748529430361816
1908,2020,10,0.789991873635005
1909,3127,1,1.0141206748974663
1909,5327,2,1.1566569834842717
1909,3178,3,1.1600262488401414
1909,4874,4,1.303354672006264
1909,2300,5,1.3140845492366824
1909,3395,6,1.3850912026767668
1909,2443,7,1.3909627602375196
1909,3504,8,1.4183333583732336
1909,3262,9,1.4256812121355402
1909,3152,10,1.4285031070358145
1910,5522,1,0.07126028842933801
1910,983,2,0.6972533002329274
1910,956,3,0.7245363020704007
1910,3225,4,0.7398078236652075
1910,832,5,0.7643975520209896
1910,2585,6,0.9220135223177772
1910,3892,7,0.9220135223177772
1910,4152,8,0.9378615078903503
1910,3177,9,0.9460779546968213
1910,5413,10,0.9475006077775514
1911,1629,1,0.4942535111525092
1911,4046,2,0.6077949167949442
1911,415,3,0.6515335411881257
1911,2774,4,0.799834444857329
1911,4804,5,0.8175936196612285
1911,2200,6,0.8195612823586411
1911,4057,7,0.8330985946950975
1911,3454,8,0.8553838301177231
1911,360,9,0.8559352510231545
1911,2162,10,0.8693995469265784
1912,945,1,0.36890246340106475
1912,684,2,0.41048252215210645
1912,3449,3,0.4169522754140442
1912,4411,4,0.4217985969688127
1912,469,5,0.4292270872894597
1912,4014,6,0.43711267768710416
1912,5856,7,0.4600084520513078
1912,3719,8,0.5144888209543038
1912,1590,9,0.5493625649470496
1912,3067,10,0.5624742135832631
1913,1120,1,0.07126030614118206
1913,1119,2,0.13676924490783024
1913,1118,3,0.5630671144626574
1913,1673,4,0.820693218043327
1913,4894,5,0.8478798633637826
1913,5386,6,0.8980333140322282
1913,3251,7,0.9292873057264731
1913,956,8,0.9906749479394126
1913,1910,9,0.9964709160419811
1913,5522,10,0.999604213688351
1914,5569,1,0.830571318741422
1914,4016,2,0.9254663872725716
1914,1626,3,0.964155814131096
1914,2512,4,0.9826951057816554
1914,3796,5,1.0203857925254198
1914,4250,6,1.021783516189255
1914,2002,7,1.0525933471202686
1914,2913,8,1.07065942245105
1914,4048,9,1.0840471365809758
1914,4462,10,1.097729036940531
1915,3723,1,0.0315098164607085
1915,328,2,0.6272717885910708
1915,5657,3,0.636481360202065
1915,5798,4,0.8218329551391267
1915,2576,5,1.0486426922499599
1915,3782,6,1.0584029778919517
1915,3303,7,1.0821470496425754
1915,1456,8,1.101084988986377
1915,2315,9,1.10541786922101
1915,1259,10,1.1449551833690117
1916,5890,1,0.629891224996712
1916,2377,2,0.6571953460114178
1916,1550,3,0.6994808239814887
1916,4939,4,0.729842996540802
1916,2954,5,0.7855165784098598
1916,4482,6,0.8175936196614023
1916,725,7,0.9133918592916115
1916,2435,8,1.0133299531022302
1916,1117,9,1.045487033753635
1916,3751,10,1.1139735913922852
1917,2245,1,0.5807915766429017
1917,2370,2,0.6423012052697683
1917,5190,3,0.7743849627917012
1917,4487,4,0.9331575563285371
1917,4716,5,1.09449102384009
1917,1347,6,1.121313509565817
1917,997,7,1.1739549714617366
1917,3735,8,1.2322878029225126
1917,3606,9,1.237541854529428
1917,5938,10,1.238282486105843
1918,884,1,0.21966171611545593
1918,6112,2,0.3073841170209593
1918,993,3,0.30885271858686536
1918,3780,4,0.3527121763754113
1918,1180,5,0.38882694100450915
1918,4643,6,0.4731217586027448
1918,4710,7,0.7267211143985006
1918,5390,8,0.7374568175468518
1918,3230,9,0.7434890780697821
1918,2811,10,0.7742496840043461
1919,48,1,0.6742426277100371
1919,3130,2,0.7134053423810804
1919,1812,3,0.832158632693138
1919,4940,4,0.884136218572094
1919,833,5,1.0705017290366976
1919,3138,6,1.0761400143708886
1919,847,7,1.1171692142600098
1919,2400,8,1.1300963266554276
1919,2946,9,1.158750721250743
1919,229,10,1.1741741847957086
1920,4622,1,0.10213033271909247
1920,4621,2,0.8363581992312523
1920,5194,3,0.9542302649729876
1920,2670,4,0.9888299767503181
1920,1296,5,1.019978844831998
1920,2438,6,1.0597700676549087
1920,4907,7,1.0598413729887683
1920,4715,8,1.0636608583416374
1920,5466,9,1.0808160596928065
1920,5991,10,1.0808859766373922
1921,726,1,0.47785888009706423
1921,3962,2,0.6177800797406922
1921,219,3,0.6342008754501561
1921,5100,4,0.6784159747198923
1921,551,5,0.6801087566307686
1921,3010,6,0.7020652244376581
1921,3998,7,0.7165183582843544
1921,2322,8,0.7452635877532455
1921,1790,9,0.7463148846761662
1921,4521,10,0.7773802524690028
1922,1278,1,0.30427518881836235
1922,331,2,0.49377040079561446
1922,6082,3,0.627841482525775
1922,1949,4,0.6624562826564802
1922,5308,5,0.7683004578606685
1922,3450,6,0.8014825938484702
1922,5928,7,0.8018560579012762
1922,2506,8,0.8271277655232142
1922,533,9,0.8413829107664824
1922,538,10,0.8487356888977923
1923,5943,1,0.5374973877700401
1923,5001,2,0.7820345029239948
1923,5685,3,1.0464252694678253
1923,1407,4,1.0976751686389967
1923,2390,5,1.1243053210014804
1923,462,6,1.1834819124131262
1923,111,7,1.1846564838985272
1923,4751,8,1.2484654798266972
1923,3164,9,1.2814328105019779
1923,2053,10,1.2883074785251263
1924,363,1,1.0781774290980761
1924,4217,2,1.1705496677616056
1924,2038,3,1.1705496677616056
1924,2753,4,1.3226272507847492
1924,4448,5,1.438464030918689
1924,86,6,1.7586443109006045
1924,1188,7,1.790627759755456
1924,3490,8,1.8352309924855772
1924,2542,9,1.8401108174513423
1924,4287,10,1.887779676819697
1925,4670,1,0.7516153517676861
1925,409,2,0.9285524129235727
